,image,label,dataset_split
4124,4325.jpg,0,train
4125,4326.jpg,0,test
4126,4327.jpg,0,train
4127,4328.jpg,0,train
4128,4329.jpg,0,test
4129,4330.jpg,0,test
4130,4331.jpg,0,train
4131,4332.jpg,0,train
4132,4333.jpg,0,val
4133,4334.jpg,0,val
4134,4335.jpg,0,val
4135,4336.jpg,0,test
4136,4337.jpg,0,val
4137,4338.jpg,0,train
4138,4339.jpg,0,test
4139,4340.jpg,0,train
4140,4341.jpg,0,train
4141,4342.jpg,0,train
4142,4343.jpg,0,train
4143,4344.jpg,0,train
4144,4345.jpg,0,test
4145,4346.jpg,0,test
4146,4347.jpg,0,train
4147,4348.jpg,0,val
4148,4349.jpg,0,train
4149,4350.jpg,0,train
4150,4351.jpg,0,test
4151,4352.jpg,0,train
4152,4353.jpg,0,train
4153,4354.jpg,0,train
4154,4355.jpg,0,train
4155,4356.jpg,0,test
4156,4357.jpg,0,train
4157,4358.jpg,0,train
4158,4359.jpg,0,val
4159,4360.jpg,0,train
4160,4361.jpg,0,train
4161,4362.jpg,0,train
4162,4363.jpg,0,test
4163,4364.jpg,0,test
4164,4365.jpg,0,train
4165,4366.jpg,0,train
4166,4367.jpg,0,test
4167,4368.jpg,0,test
4168,4369.jpg,0,train
4169,4370.jpg,0,train
4170,4371.jpg,0,test
4171,4372.jpg,0,train
4172,4373.jpg,0,train
4173,4374.jpg,0,train
4174,4375.jpg,0,test
4175,4376.jpg,0,train
4176,4377.jpg,0,train
4177,4378.jpg,0,train
4178,4379.jpg,0,train
4179,4380.jpg,0,train
4180,4381.jpg,0,train
4181,4382.jpg,0,test
4182,4383.jpg,0,test
4183,4384.jpg,0,test
4184,4385.jpg,0,train
4185,4386.jpg,0,test
4186,4387.jpg,0,test
4187,4388.jpg,0,train
4188,4389.jpg,0,train
4189,4390.jpg,0,train
4190,4391.jpg,0,test
4191,4392.jpg,0,train
4192,4393.jpg,0,train
4193,4394.jpg,0,train
4194,4395.jpg,0,train
4195,4396.jpg,0,train
4196,4397.jpg,0,train
4197,4398.jpg,0,train
4198,4399.jpg,0,train
4199,4400.jpg,0,test
4200,4401.jpg,0,test
4201,4402.jpg,0,train
4202,4403.jpg,0,val
4203,4404.jpg,0,test
4204,4405.jpg,0,train
4205,4406.jpg,0,test
4206,4407.jpg,0,train
4207,4408.jpg,0,val
4208,4409.jpg,0,train
4209,4410.jpg,0,train
4210,4411.jpg,0,val
4211,4412.jpg,0,test
4212,4413.jpg,0,train
4213,4414.jpg,0,train
4214,4415.jpg,0,train
4215,4416.jpg,0,train
4216,4417.jpg,0,train
4217,4418.jpg,0,train
4218,4419.jpg,0,train
4219,4420.jpg,0,train
4220,4421.jpg,0,train
4221,4422.jpg,0,train
4222,4423.jpg,0,train
4223,4424.jpg,0,train
4224,4425.jpg,0,train
4225,4426.jpg,0,train
4226,4427.jpg,0,test
4227,4428.jpg,0,val
4228,4429.jpg,0,train
4229,4430.jpg,0,val
4230,4431.jpg,0,test
4231,4432.jpg,0,test
4232,4433.jpg,0,test
4233,4434.jpg,0,val
4234,4435.jpg,0,test
4235,4436.jpg,0,train
4236,4437.jpg,0,test
4237,4438.jpg,0,train
4238,4439.jpg,0,train
4239,4440.jpg,0,train
4240,4441.jpg,0,train
4241,4442.jpg,0,train
4242,4443.jpg,0,train
4243,4444.jpg,0,train
4244,4445.jpg,0,train
4245,4446.jpg,0,train
4246,4447.jpg,0,test
4247,4448.jpg,0,train
4248,4449.jpg,0,val
4249,4450.jpg,0,train
4250,4451.jpg,0,train
4251,4452.jpg,0,train
4252,4453.jpg,0,train
4253,4454.jpg,0,train
4254,4455.jpg,0,train
4255,4456.jpg,0,train
4256,4457.jpg,0,train
4257,4458.jpg,0,val
4258,4459.jpg,0,train
4259,4460.jpg,0,train
4260,4461.jpg,0,train
4261,4462.jpg,0,test
4262,4463.jpg,0,train
4263,4464.jpg,0,test
4264,4465.jpg,0,train
4265,4466.jpg,0,test
4266,4467.jpg,0,train
4267,4468.jpg,0,train
4268,4469.jpg,0,train
4269,4470.jpg,0,test
4270,4471.jpg,0,train
4271,4472.jpg,0,train
4272,4473.jpg,0,train
4273,4474.jpg,0,test
4274,4475.jpg,0,val
4275,4476.jpg,0,train
4276,4477.jpg,0,train
4277,4478.jpg,0,train
4278,4479.jpg,0,val
4279,4480.jpg,0,val
4280,4481.jpg,0,test
4281,4482.jpg,0,val
4282,4483.jpg,0,train
4283,4484.jpg,0,test
4284,4485.jpg,0,test
4285,4486.jpg,0,train
4286,4487.jpg,0,train
4287,4488.jpg,0,val
4288,4489.jpg,0,train
4289,4490.jpg,0,train
4290,4491.jpg,0,train
4291,4492.jpg,0,train
4292,4493.jpg,0,train
4293,4494.jpg,0,train
4294,4495.jpg,0,train
4295,4496.jpg,0,train
4296,4497.jpg,0,val
4297,4498.jpg,0,train
4298,4499.jpg,0,train
4299,4500.jpg,0,train
4300,4501.jpg,0,test
4301,4502.jpg,0,train
4302,4503.jpg,0,train
4303,4504.jpg,0,train
4304,4505.jpg,0,test
4305,4506.jpg,0,train
4306,4507.jpg,0,train
4307,4508.jpg,0,train
4308,4509.jpg,0,train
4309,4510.jpg,0,train
4310,4511.jpg,0,train
4311,4512.jpg,0,test
4312,4513.jpg,0,train
4313,4514.jpg,0,train
4314,4515.jpg,0,train
4315,4516.jpg,0,train
4316,4517.jpg,0,train
4317,4518.jpg,0,train
4318,4519.jpg,0,train
4319,4520.jpg,0,train
4320,4521.jpg,0,train
4321,4522.jpg,0,train
4322,4523.jpg,0,train
4323,4524.jpg,0,train
4324,4525.jpg,0,val
4325,4526.jpg,0,train
4326,4527.jpg,0,train
4327,4528.jpg,0,train
4328,4529.jpg,0,train
4329,4530.jpg,0,train
4330,4531.jpg,0,train
4331,4532.jpg,0,train
4332,4533.jpg,0,train
4333,4534.jpg,0,train
4334,4535.jpg,0,val
4335,4536.jpg,0,train
4336,4537.jpg,0,train
4337,4538.jpg,0,train
4338,4539.jpg,0,train
4339,4540.jpg,0,train
4340,4541.jpg,0,train
4341,4542.jpg,0,train
4342,4543.jpg,0,train
4343,4544.jpg,0,train
4344,4545.jpg,0,train
4345,4546.jpg,0,test
4346,4547.jpg,0,train
4347,4548.jpg,0,train
4348,4549.jpg,0,train
4349,4550.jpg,0,train
4350,4551.jpg,0,train
4351,4552.jpg,0,train
4352,4553.jpg,0,train
4353,4554.jpg,0,train
4354,4555.jpg,0,train
4355,4556.jpg,0,train
4356,4557.jpg,0,val
4357,4558.jpg,0,train
4358,4559.jpg,0,train
4359,4560.jpg,0,train
4360,4561.jpg,0,train
4361,4562.jpg,0,val
4362,4563.jpg,0,train
4363,4564.jpg,0,val
4364,4565.jpg,0,train
4365,4566.jpg,0,train
4366,4567.jpg,0,train
4367,4568.jpg,0,test
4368,4569.jpg,0,train
4369,4570.jpg,0,train
4370,4571.jpg,0,test
4371,4572.jpg,0,train
4372,4573.jpg,0,train
4373,4574.jpg,0,train
4374,4575.jpg,0,train
4375,4576.jpg,0,train
4376,4577.jpg,0,train
4377,4578.jpg,0,train
4378,4579.jpg,0,train
4379,4580.jpg,0,test
4380,4581.jpg,0,test
4381,4582.jpg,0,train
4382,4583.jpg,0,train
4383,4584.jpg,0,val
4384,4585.jpg,0,val
4385,4586.jpg,0,train
4386,4587.jpg,0,test
4387,4588.jpg,0,train
4388,4589.jpg,0,test
4389,4590.jpg,0,train
4390,4591.jpg,0,train
4391,4592.jpg,0,test
4392,4593.jpg,0,train
4393,4594.jpg,0,train
4394,4595.jpg,0,train
4395,4596.jpg,0,train
4396,4597.jpg,0,train
4397,4598.jpg,0,train
4398,4599.jpg,0,train
4399,4600.jpg,0,test
4400,4601.jpg,0,test
4401,4602.jpg,0,test
4402,4603.jpg,0,train
4403,4604.jpg,0,test
4404,4605.jpg,0,train
4405,4606.jpg,0,test
4406,4607.jpg,0,train
4407,4608.jpg,0,test
4408,4609.jpg,0,train
4409,4610.jpg,0,test
4410,4611.jpg,0,val
4411,4612.jpg,0,val
4412,4613.jpg,0,val
4413,4614.jpg,0,train
4414,4615.jpg,0,train
4415,4616.jpg,0,test
4416,4617.jpg,0,train
4417,4618.jpg,0,train
4418,4619.jpg,0,val
4419,4620.jpg,0,train
4420,4621.jpg,0,test
4421,4622.jpg,0,train
4422,4623.jpg,0,train
4423,4624.jpg,0,train
4424,4625.jpg,0,val
4425,4626.jpg,0,train
4426,4627.jpg,0,train
4427,4628.jpg,0,train
4428,4629.jpg,0,train
4429,4630.jpg,0,train
4430,4631.jpg,0,test
4431,4632.jpg,0,train
4432,4633.jpg,0,train
4433,4634.jpg,0,train
4434,4635.jpg,0,train
4435,4636.jpg,0,train
4436,4637.jpg,0,val
4437,4638.jpg,0,val
4438,4639.jpg,0,test
4439,4640.jpg,0,train
4440,4641.jpg,0,test
4441,4642.jpg,0,test
4442,4643.jpg,0,train
4443,4644.jpg,0,val
4444,4645.jpg,0,train
4445,4646.jpg,0,train
4446,4647.jpg,0,test
4447,4648.jpg,0,train
4448,4649.jpg,0,train
4449,4650.jpg,0,test
4450,4651.jpg,0,train
4451,4652.jpg,0,test
4452,4653.jpg,0,train
4453,4654.jpg,0,train
4454,4655.jpg,0,test
4455,4656.jpg,0,train
4456,4657.jpg,0,test
4457,4658.jpg,0,train
4458,4659.jpg,0,train
4459,4660.jpg,0,test
4460,4661.jpg,0,val
4461,4662.jpg,0,train
4462,4663.jpg,0,test
4463,4664.jpg,0,train
4464,4665.jpg,0,train
4465,4666.jpg,0,val
4466,4667.jpg,0,val
4467,4668.jpg,0,train
4468,4669.jpg,0,train
4469,4670.jpg,0,train
4470,4671.jpg,0,train
4471,4672.jpg,0,train
4472,4673.jpg,0,train
4473,4674.jpg,0,train
4474,4675.jpg,0,train
4475,4676.jpg,0,train
4476,4677.jpg,0,train
4477,4678.jpg,0,test
4478,4679.jpg,0,train
4479,4680.jpg,0,train
4480,4681.jpg,0,val
4481,4682.jpg,0,train
4482,4683.jpg,0,train
4483,4684.jpg,0,train
4484,4685.jpg,0,test
4485,4686.jpg,0,train
4486,4687.jpg,0,train
4487,4688.jpg,0,val
4488,4689.jpg,0,train
4489,4690.jpg,0,train
4490,4691.jpg,0,test
4491,4692.jpg,0,test
4492,4693.jpg,0,train
4493,4694.jpg,0,test
4494,4695.jpg,0,test
4495,4696.jpg,0,val
4496,4697.jpg,0,train
4497,4698.jpg,0,train
4498,4699.jpg,0,test
4499,4700.jpg,0,train
4500,4701.jpg,0,train
4501,4702.jpg,0,test
4502,4703.jpg,0,train
4503,4704.jpg,0,train
4504,4705.jpg,0,test
4505,4706.jpg,0,train
4506,4707.jpg,0,train
4507,4708.jpg,0,train
4508,4709.jpg,0,val
4509,4710.jpg,0,train
4510,4711.jpg,0,train
4511,4712.jpg,0,train
4512,4713.jpg,0,train
4513,4714.jpg,0,test
4514,4715.jpg,0,train
4515,4716.jpg,0,train
4516,4717.jpg,0,test
4517,4718.jpg,0,train
4518,4719.jpg,0,train
4519,4720.jpg,0,train
4520,4721.jpg,0,train
4521,4722.jpg,0,train
4522,4723.jpg,0,val
4523,4724.jpg,0,test
4524,4725.jpg,0,train
4525,4726.jpg,0,train
4526,4727.jpg,0,train
4527,4728.jpg,0,test
4528,4729.jpg,0,train
4529,4730.jpg,0,train
4530,4731.jpg,0,train
4531,4732.jpg,0,val
4532,4733.jpg,0,val
4533,4734.jpg,0,train
4534,4735.jpg,0,train
4535,4736.jpg,0,test
4536,4737.jpg,0,train
4537,4738.jpg,0,train
4538,4739.jpg,0,train
4539,4740.jpg,0,train
4540,4741.jpg,0,val
4541,4742.jpg,0,test
4542,4743.jpg,0,train
4543,4744.jpg,0,test
4544,4745.jpg,0,val
4545,4746.jpg,0,train
4546,4747.jpg,0,train
4547,4748.jpg,0,train
4548,4749.jpg,0,train
4549,4750.jpg,0,train
4550,4751.jpg,0,val
4551,4752.jpg,0,test
4552,4753.jpg,0,test
4553,4754.jpg,0,test
4554,4755.jpg,0,val
4555,4756.jpg,0,test
4556,4757.jpg,0,test
4557,4758.jpg,0,test
4558,4759.jpg,0,train
4559,4760.jpg,0,train
4560,4761.jpg,0,train
4561,4762.jpg,0,val
4562,4763.jpg,0,train
4563,4764.jpg,0,train
4564,4765.jpg,0,test
4565,4766.jpg,0,train
4566,4767.jpg,0,test
4567,4768.jpg,0,val
4568,4769.jpg,0,train
4569,4770.jpg,0,train
4570,4771.jpg,0,test
4571,4772.jpg,0,train
4572,4773.jpg,0,train
4573,4774.jpg,0,train
4574,4775.jpg,0,train
4575,4776.jpg,0,train
4576,4777.jpg,0,train
4577,4778.jpg,0,train
4578,4779.jpg,0,test
4579,4780.jpg,0,train
4580,4781.jpg,0,test
4581,4782.jpg,0,train
4582,4783.jpg,0,train
4583,4784.jpg,0,train
4584,4785.jpg,0,train
4585,4786.jpg,0,val
4586,4787.jpg,0,train
4587,4788.jpg,0,val
4588,4789.jpg,0,train
4589,4790.jpg,0,train
4590,4791.jpg,0,test
4591,4792.jpg,0,train
4592,4793.jpg,0,train
4593,4794.jpg,0,val
4594,4795.jpg,0,train
4595,4796.jpg,0,train
4596,4797.jpg,0,train
4597,4798.jpg,0,train
4598,4799.jpg,0,train
4599,4800.jpg,0,train
4600,4801.jpg,0,test
4601,4802.jpg,0,train
4602,4803.jpg,0,train
4603,4804.jpg,0,test
4604,4805.jpg,0,val
4605,4806.jpg,0,test
4606,4807.jpg,0,train
4607,4808.jpg,0,train
4608,4809.jpg,0,val
4609,4810.jpg,0,test
4610,4811.jpg,0,train
4611,4812.jpg,0,test
4612,4813.jpg,0,test
4613,4814.jpg,0,train
4614,4815.jpg,0,train
4615,4816.jpg,0,test
4616,4817.jpg,0,train
4617,4818.jpg,0,train
4618,4819.jpg,0,train
4619,4820.jpg,0,test
4620,4821.jpg,0,train
4621,4822.jpg,0,train
4622,4823.jpg,0,train
4623,4824.jpg,0,val
4624,4825.jpg,0,test
4625,4826.jpg,0,test
4626,4827.jpg,0,val
4627,4828.jpg,0,train
4628,4829.jpg,0,train
4629,4830.jpg,0,test
4630,4831.jpg,0,train
4631,4832.jpg,0,train
4632,4833.jpg,0,train
4633,4834.jpg,0,train
4634,4835.jpg,0,train
4635,4836.jpg,0,train
4636,4837.jpg,0,train
4637,4838.jpg,0,train
4638,4839.jpg,0,train
4639,4840.jpg,0,train
4640,4841.jpg,0,test
4641,4842.jpg,0,train
4642,4843.jpg,0,test
4643,4844.jpg,0,train
4644,4845.jpg,0,train
4645,4846.jpg,0,val
4646,4847.jpg,0,train
4647,4848.jpg,0,train
4648,4849.jpg,0,train
4649,4850.jpg,0,train
4650,4851.jpg,0,val
4651,4852.jpg,0,train
4652,4853.jpg,0,val
4653,4854.jpg,0,train
4654,4855.jpg,0,train
4655,4856.jpg,0,test
4656,4857.jpg,0,val
4657,4858.jpg,0,train
4658,4859.jpg,0,test
4659,4860.jpg,0,train
4660,4861.jpg,0,val
4661,4862.jpg,0,train
4662,4863.jpg,0,train
4663,4864.jpg,0,train
4664,4865.jpg,0,train
4665,4866.jpg,0,train
4666,4867.jpg,0,train
4667,4868.jpg,0,train
4668,4869.jpg,0,train
4669,4870.jpg,0,train
4670,4871.jpg,0,train
4671,4872.jpg,0,train
4672,4873.jpg,0,test
4673,4874.jpg,0,train
4674,4875.jpg,0,train
4675,4876.jpg,0,test
4676,4877.jpg,0,train
4677,4878.jpg,0,train
4678,4879.jpg,0,test
4679,4880.jpg,0,test
4680,4881.jpg,0,val
4681,4882.jpg,0,train
4682,4883.jpg,0,train
4683,4884.jpg,0,train
4684,4885.jpg,0,train
4685,4886.jpg,0,val
4686,4887.jpg,0,train
4687,4888.jpg,0,train
4688,4889.jpg,0,train
4689,4890.jpg,0,train
4690,4891.jpg,0,test
4691,4892.jpg,0,test
4692,4893.jpg,0,train
4693,4894.jpg,0,train
4694,4895.jpg,0,val
4695,4896.jpg,0,train
4696,4897.jpg,0,val
4697,4898.jpg,0,test
4698,4899.jpg,0,train
4699,4900.jpg,0,train
4700,4901.jpg,0,val
4701,4902.jpg,0,train
4702,4903.jpg,0,test
4703,4904.jpg,0,train
4704,4905.jpg,0,train
4705,4906.jpg,0,train
4706,4907.jpg,0,train
4707,4908.jpg,0,test
4708,4909.jpg,0,val
4709,4910.jpg,0,test
4710,4911.jpg,0,train
4711,4912.jpg,0,train
4712,4913.jpg,0,train
4713,4914.jpg,0,train
4714,4915.jpg,0,train
4715,4916.jpg,0,val
4716,4917.jpg,0,train
4717,4918.jpg,0,val
4718,4919.jpg,0,test
4719,4920.jpg,0,test
4720,4921.jpg,0,test
4721,4922.jpg,0,val
4722,4923.jpg,0,train
4723,4924.jpg,0,val
4724,4925.jpg,0,train
4725,4926.jpg,0,train
4726,4927.jpg,0,val
4727,4928.jpg,0,train
4728,4929.jpg,0,train
4729,4930.jpg,0,test
4730,4931.jpg,0,train
4731,4932.jpg,0,val
4732,4933.jpg,0,train
4733,4934.jpg,0,train
4734,4935.jpg,0,test
4735,4936.jpg,0,train
4736,4937.jpg,0,train
4737,4938.jpg,0,test
4738,4939.jpg,0,train
4739,4940.jpg,0,test
4740,4941.jpg,0,test
4741,4942.jpg,0,train
4742,4943.jpg,0,test
4743,4944.jpg,0,train
4744,4945.jpg,0,train
4745,4946.jpg,0,train
4746,4947.jpg,0,train
4747,4948.jpg,0,train
4748,4949.jpg,0,train
4749,4950.jpg,0,train
4750,4951.jpg,0,train
4751,4952.jpg,0,test
4752,4953.jpg,0,train
4753,4954.jpg,0,train
4754,4955.jpg,0,test
4755,4956.jpg,0,train
4756,4957.jpg,0,train
4757,4958.jpg,0,train
4758,4959.jpg,0,train
4759,4960.jpg,0,test
4760,4961.jpg,0,train
4761,4962.jpg,0,train
4762,4963.jpg,0,train
4763,4964.jpg,0,train
4764,4965.jpg,0,train
4765,4966.jpg,0,train
4766,4967.jpg,0,train
4767,4968.jpg,0,train
4768,4969.jpg,0,train
4769,4970.jpg,0,train
4770,4971.jpg,0,test
4771,4972.jpg,0,train
4772,4973.jpg,0,train
4773,4974.jpg,0,train
4774,4975.jpg,0,val
4775,4976.jpg,0,test
4776,4977.jpg,0,train
4777,4978.jpg,0,test
4778,4979.jpg,0,train
4779,4980.jpg,0,train
4780,4981.jpg,0,test
4781,4982.jpg,0,test
4782,4983.jpg,0,test
4783,4984.jpg,0,train
4784,4985.jpg,0,train
4785,4986.jpg,0,val
4786,4987.jpg,0,train
4787,4988.jpg,0,train
4788,4989.jpg,0,train
4789,4990.jpg,0,val
4790,4991.jpg,0,test
4791,4992.jpg,0,train
4792,4993.jpg,0,train
4793,4994.jpg,0,test
4794,4995.jpg,0,train
4795,4996.jpg,0,train
4796,4997.jpg,0,val
4797,4998.jpg,0,test
4798,4999.jpg,0,train
4799,5000.jpg,0,train
4800,5001.jpg,0,train
4801,5002.jpg,0,test
4802,5003.jpg,0,train
4803,5004.jpg,0,train
4804,5005.jpg,0,test
4805,5006.jpg,0,train
4806,5007.jpg,0,train
4807,5008.jpg,0,val
4808,5009.jpg,0,train
4809,5010.jpg,0,test
4810,5011.jpg,0,train
4811,5012.jpg,0,train
4812,5013.jpg,0,test
4813,5014.jpg,0,train
4814,5015.jpg,0,train
4815,5016.jpg,0,test
4816,5017.jpg,0,train
4817,5018.jpg,0,train
4818,5019.jpg,0,train
4819,5020.jpg,0,train
4820,5021.jpg,0,train
4821,5022.jpg,0,train
4822,5023.jpg,0,val
4823,5024.jpg,0,train
4824,5025.jpg,0,train
4825,5026.jpg,0,train
4826,5027.jpg,0,train
4827,5028.jpg,0,train
4828,5029.jpg,0,train
4829,5030.jpg,0,train
4830,5031.jpg,0,test
4831,5032.jpg,0,train
4832,5033.jpg,0,val
4833,5034.jpg,0,test
4834,5035.jpg,0,train
4835,5036.jpg,0,train
4836,5037.jpg,0,train
4837,5038.jpg,0,train
4838,5039.jpg,0,train
4839,5040.jpg,0,train
4840,5041.jpg,0,train
4841,5042.jpg,0,train
4842,5043.jpg,0,train
4843,5044.jpg,0,train
4844,5045.jpg,0,train
4845,5046.jpg,0,train
4846,5047.jpg,0,test
4847,5048.jpg,0,train
4848,5049.jpg,0,train
4849,5050.jpg,0,train
4850,5051.jpg,0,train
4851,5052.jpg,0,train
4852,5053.jpg,0,train
4853,5054.jpg,0,train
4854,5055.jpg,0,train
4855,5056.jpg,0,train
4856,5057.jpg,0,train
4857,5058.jpg,0,train
4858,5059.jpg,0,test
4859,5060.jpg,0,train
4860,5061.jpg,0,test
4861,5062.jpg,0,train
4862,5063.jpg,0,train
4863,5064.jpg,0,train
4864,5065.jpg,0,train
4865,5066.jpg,0,train
4866,5067.jpg,0,train
4867,5068.jpg,0,test
4868,5069.jpg,0,train
4869,5070.jpg,0,val
4870,5071.jpg,0,train
4871,5072.jpg,0,train
4872,5073.jpg,0,train
4873,5074.jpg,0,train
4874,5075.jpg,0,train
4875,5076.jpg,0,val
4876,5077.jpg,0,train
4877,5078.jpg,0,train
4878,5079.jpg,0,val
4879,5080.jpg,0,train
4880,5081.jpg,0,val
4881,5082.jpg,0,train
4882,5083.jpg,0,test
4883,5084.jpg,0,train
4884,5085.jpg,0,train
4885,5086.jpg,0,train
4886,5087.jpg,0,train
4887,5088.jpg,0,train
4888,5089.jpg,0,train
4889,5090.jpg,0,val
4890,5091.jpg,0,train
4891,5092.jpg,0,train
4892,5093.jpg,0,train
4893,5094.jpg,0,test
4894,5095.jpg,0,test
4895,5096.jpg,0,train
4896,5097.jpg,0,train
4897,5098.jpg,0,train
4898,5099.jpg,0,train
4899,5100.jpg,0,train
4900,5101.jpg,0,val
4901,5102.jpg,0,train
4902,5103.jpg,0,train
4903,5104.jpg,0,val
4904,5105.jpg,0,train
4905,5106.jpg,0,train
4906,5107.jpg,0,train
4907,5108.jpg,0,train
4908,5109.jpg,0,test
4909,5110.jpg,0,train
4910,5111.jpg,0,train
4911,5112.jpg,0,train
4912,5113.jpg,0,train
4913,5114.jpg,0,train
4914,5115.jpg,0,train
4915,5116.jpg,0,train
4916,5117.jpg,0,train
4917,5118.jpg,0,train
4918,5119.jpg,0,train
4919,5120.jpg,0,test
4920,5121.jpg,0,train
4921,5122.jpg,0,val
4922,5123.jpg,0,train
4923,5124.jpg,0,train
4924,5125.jpg,0,test
4925,5126.jpg,0,test
4926,5127.jpg,0,train
4927,5128.jpg,0,train
4928,5129.jpg,0,train
4929,5130.jpg,0,train
4930,5131.jpg,0,train
4931,5132.jpg,0,train
4932,5133.jpg,0,train
4933,5134.jpg,0,train
4934,5135.jpg,0,train
4935,5136.jpg,0,train
4936,5137.jpg,0,val
4937,5138.jpg,0,train
4938,5139.jpg,0,val
4939,5140.jpg,0,test
4940,5141.jpg,0,train
4941,5142.jpg,0,train
4942,5143.jpg,0,train
4943,5144.jpg,0,test
4944,5145.jpg,0,test
4945,5146.jpg,0,train
4946,5147.jpg,0,test
4947,5148.jpg,0,val
4948,5149.jpg,0,train
4949,5150.jpg,0,train
4950,5151.jpg,0,train
4951,5152.jpg,0,train
4952,5153.jpg,0,val
4953,5154.jpg,0,train
4954,5155.jpg,0,train
4955,5156.jpg,0,test
4956,5157.jpg,0,train
4957,5158.jpg,0,train
4958,5159.jpg,0,train
4959,5160.jpg,0,train
4960,5161.jpg,0,train
4961,5162.jpg,0,train
4962,5163.jpg,0,train
4963,5164.jpg,0,train
4964,5165.jpg,0,train
4965,5166.jpg,0,train
4966,5167.jpg,0,train
4967,5168.jpg,0,train
4968,5169.jpg,0,train
4969,5170.jpg,0,train
4970,5171.jpg,0,train
4971,5172.jpg,0,train
4972,5173.jpg,0,train
4973,5174.jpg,0,train
4974,5175.jpg,0,val
4975,5176.jpg,0,test
4976,5177.jpg,0,test
4977,5178.jpg,0,val
4978,5179.jpg,0,train
4979,5180.jpg,0,train
4980,5181.jpg,0,test
4981,5182.jpg,0,train
4982,5183.jpg,0,test
4983,5184.jpg,0,train
4984,5185.jpg,0,train
4985,5186.jpg,0,test
4986,5187.jpg,0,train
4987,5188.jpg,0,train
4988,5189.jpg,0,train
4989,5190.jpg,0,val
4990,5191.jpg,0,train
4991,5192.jpg,0,val
4992,5193.jpg,0,train
4993,5194.jpg,0,test
4994,5195.jpg,0,train
4995,5196.jpg,0,test
4996,5197.jpg,0,test
4997,5198.jpg,0,train
4998,5199.jpg,0,train
4999,5200.jpg,0,test
5000,5201.jpg,0,test
5001,5202.jpg,0,test
5002,5203.jpg,0,train
5003,5204.jpg,0,train
5004,5205.jpg,0,test
5005,5206.jpg,0,val
5006,5207.jpg,0,test
5007,5208.jpg,0,train
5008,5209.jpg,0,train
5009,5210.jpg,0,train
5010,5211.jpg,0,train
5011,5212.jpg,0,train
5012,5213.jpg,0,train
5013,5214.jpg,0,train
5014,5215.jpg,0,train
5015,5216.jpg,0,train
5016,5217.jpg,0,train
5017,5218.jpg,0,train
5018,5219.jpg,0,train
5019,5220.jpg,0,train
5020,5221.jpg,0,test
5021,5222.jpg,0,val
5022,5223.jpg,0,train
5023,5224.jpg,0,train
5024,5225.jpg,0,test
5025,5226.jpg,0,train
5026,5227.jpg,0,train
5027,5228.jpg,0,train
5028,5229.jpg,0,test
5029,5230.jpg,0,val
5030,5231.jpg,0,train
5031,5232.jpg,0,train
5032,5233.jpg,0,val
5033,5234.jpg,0,test
5034,5235.jpg,0,test
5035,5236.jpg,0,train
5036,5237.jpg,0,train
5037,5238.jpg,0,train
5038,5239.jpg,0,train
5039,5240.jpg,0,train
5040,5241.jpg,0,train
5041,5242.jpg,0,train
5042,5243.jpg,0,train
5043,5244.jpg,0,train
5044,5245.jpg,0,val
5045,5246.jpg,0,val
5046,5247.jpg,0,train
5047,5248.jpg,0,train
5048,5249.jpg,0,train
5049,5250.jpg,0,train
5050,5251.jpg,0,train
5051,5252.jpg,0,train
5052,5253.jpg,0,val
5053,5254.jpg,0,train
5054,5255.jpg,0,test
5055,5256.jpg,0,test
5056,5257.jpg,0,train
5057,5258.jpg,0,train
5058,5259.jpg,0,train
5059,5260.jpg,0,test
5060,5261.jpg,0,train
5061,5262.jpg,0,test
5062,5263.jpg,0,train
5063,5264.jpg,0,test
5064,5265.jpg,0,test
5065,5266.jpg,0,train
5066,5267.jpg,0,test
5067,5268.jpg,0,train
5068,5269.jpg,0,val
5069,5270.jpg,0,train
5070,5271.jpg,0,train
5071,5272.jpg,0,test
5072,5273.jpg,0,test
5073,5274.jpg,0,train
5074,5275.jpg,0,train
5075,5276.jpg,0,train
5076,5277.jpg,0,train
5077,5278.jpg,0,train
5078,5279.jpg,0,train
5079,5280.jpg,0,train
5080,5281.jpg,0,train
5081,5282.jpg,0,test
5082,5283.jpg,0,train
5083,5284.jpg,0,train
5084,5285.jpg,0,train
5085,5286.jpg,0,train
5086,5287.jpg,0,train
5087,5288.jpg,0,train
5088,5289.jpg,0,train
5089,5290.jpg,0,test
5090,5291.jpg,0,train
5091,5292.jpg,0,val
5092,5293.jpg,0,test
5093,5294.jpg,0,test
5094,5295.jpg,0,train
5095,5296.jpg,0,train
5096,5297.jpg,0,train
5097,5298.jpg,0,train
5098,5299.jpg,0,train
5099,5300.jpg,0,train
5100,5301.jpg,0,train
5101,5302.jpg,0,test
5102,5303.jpg,0,train
5103,5304.jpg,0,train
5104,5305.jpg,0,train
5105,5306.jpg,0,train
5106,5307.jpg,0,train
5107,5308.jpg,0,train
5108,5309.jpg,0,test
5109,5310.jpg,0,train
5110,5311.jpg,0,train
5111,5312.jpg,0,train
5112,5313.jpg,0,train
5113,5314.jpg,0,train
5114,5315.jpg,0,train
5115,5316.jpg,0,test
5116,5317.jpg,0,train
5117,5318.jpg,0,train
5118,5319.jpg,0,train
5119,5320.jpg,0,train
5120,5321.jpg,0,train
5121,5322.jpg,0,test
5122,5323.jpg,0,test
